Angle (deg),X Position (cm),Height (um)
24.655000,2.063421,30.524931
24.753000,2.063421,30.524931
24.847000,2.065446,30.554893
24.939000,2.065446,30.554893
25.041000,2.063421,30.524931
25.142000,2.063421,30.524931
25.246000,2.065446,30.554893
25.348000,2.063421,30.524931
25.451000,2.063421,30.524931
25.560000,2.065446,30.554893
25.665000,2.067471,30.584855
25.764000,2.065446,30.554893
25.864000,2.065446,30.554893
25.962000,2.065446,30.554893
26.060000,2.063421,30.524931
26.156000,2.063421,30.524931
26.255000,2.065446,30.554893
26.357000,2.067471,30.584855
26.453000,2.065446,30.554893
26.551000,2.065446,30.554893
26.654000,2.063421,30.524931
26.752000,2.065446,30.554893
26.844000,2.065446,30.554893
26.939000,2.063421,30.524931
27.041000,2.065446,30.554893
27.143000,2.063421,30.524931
27.247000,2.061395,30.494970
27.348000,2.061395,30.494970
27.450000,2.061395,30.494970
27.558000,2.063421,30.524931
27.664000,2.065446,30.554893
27.763000,2.065446,30.554893
27.863000,2.063421,30.524931
27.962000,2.065446,30.554893
28.059000,2.067471,30.584855
28.155000,2.065446,30.554893
28.253000,2.067471,30.584855
28.355000,2.067471,30.584855
28.450000,2.063421,30.524931
28.549000,2.065446,30.554893
28.653000,2.065446,30.554893
28.750000,2.063421,30.524931
28.843000,2.063421,30.524931
28.937000,2.065446,30.554893
29.039000,2.063421,30.524931
29.142000,2.063421,30.524931
29.245000,2.061395,30.494970
29.345000,2.065446,30.554893
29.448000,2.067471,30.584855
29.557000,2.067471,30.584855
29.662000,2.065446,30.554893
29.762000,2.065446,30.554893
29.861000,2.063421,30.524931
29.959000,2.065446,30.554893
30.057000,2.063421,30.524931
30.153000,2.065446,30.554893
30.251000,2.065446,30.554893
30.353000,2.065446,30.554893
30.448000,2.067471,30.584855
30.546000,2.065446,30.554893
30.650000,2.065446,30.554893
30.749000,2.065446,30.554893
30.841000,2.063421,30.524931
30.935000,2.065446,30.554893
31.037000,2.063421,30.524931
31.139000,2.063421,30.524931
31.242000,2.065446,30.554893
31.343000,2.063421,30.524931
31.445000,2.065446,30.554893
31.553000,2.065446,30.554893
31.658000,2.067471,30.584855
31.758000,2.067471,30.584855
31.857000,2.065446,30.554893
31.956000,2.065446,30.554893
32.054000,2.067471,30.584855
32.151000,2.067471,30.584855
32.249000,2.067471,30.584855
32.350000,2.065446,30.554893
32.447000,2.067471,30.584855
32.545000,2.065446,30.554893
32.649000,2.065446,30.554893
32.747000,2.065446,30.554893
32.839000,2.063421,30.524931
32.934000,2.065446,30.554893
33.036000,2.065446,30.554893
33.138000,2.063421,30.524931
33.242000,2.065446,30.554893
33.342000,2.065446,30.554893
33.445000,2.067471,30.584855
33.553000,2.067471,30.584855
33.659000,2.067471,30.584855
33.758000,2.065446,30.554893
33.856000,2.065446,30.554893
33.954000,2.067471,30.584855
34.051000,2.065446,30.554893
34.148000,2.320639,34.330061
34.245000,2.346969,34.719563
34.347000,2.373298,35.109064
34.443000,2.399628,35.498566
34.540000,2.427983,35.918029
34.644000,2.456337,36.337492
34.742000,2.464439,36.457339
34.836000,2.464439,36.457339
34.930000,2.464439,36.457339
35.032000,2.464439,36.457339
35.133000,2.466464,36.487300
35.237000,2.468489,36.517262
35.337000,2.474566,36.607147
35.441000,2.480642,36.697032
35.550000,2.488743,36.816879
35.656000,2.496844,36.936725
35.755000,2.508996,37.116495
35.854000,2.515072,37.206380
35.952000,2.525199,37.356188
36.050000,2.537351,37.535958
36.147000,2.537351,37.535958
36.244000,2.541402,37.595882
36.345000,2.541402,37.595882
36.441000,2.541402,37.595882
36.537000,2.545453,37.655805
36.638000,2.545453,37.655805
36.738000,2.545453,37.655805
36.830000,2.547478,37.685767
36.927000,2.547478,37.685767
37.028000,2.549503,37.715728
37.131000,2.553554,37.775652
37.235000,2.551529,37.745690
37.336000,2.553554,37.775652
37.439000,2.555579,37.805613
37.548000,2.555579,37.805613
37.653000,2.557605,37.835575
37.752000,2.557605,37.835575
37.851000,2.559630,37.865537
37.949000,2.561655,37.895498
38.046000,2.563681,37.925460
38.142000,2.565706,37.955422
38.239000,2.565706,37.955422
38.341000,2.567731,37.985383
38.436000,2.567731,37.985383
38.534000,2.567731,37.985383
38.635000,2.567731,37.985383
38.735000,2.567731,37.985383
38.829000,2.567731,37.985383
38.925000,2.571782,38.045306
39.027000,2.569757,38.015345
39.130000,2.573807,38.075268
39.233000,2.571782,38.045306
39.334000,2.573807,38.075268
39.437000,2.575833,38.105230
39.546000,2.575833,38.105230
39.651000,2.575833,38.105230
39.750000,2.577858,38.135191
39.850000,2.575833,38.105230
39.948000,2.575833,38.105230
40.045000,2.577858,38.135191
40.141000,2.577858,38.135191
40.239000,2.577858,38.135191
40.341000,2.579883,38.165153
40.437000,2.579883,38.165153
40.534000,2.579883,38.165153
40.634000,2.579883,38.165153
40.734000,2.579883,38.165153
40.828000,2.581909,38.195115
40.925000,2.581909,38.195115
41.028000,2.579883,38.165153
41.130000,2.579883,38.165153
41.234000,2.577858,38.135191
41.333000,2.577858,38.135191
41.436000,2.579883,38.165153
41.544000,2.583934,38.225076
41.649000,2.579883,38.165153
41.748000,2.581909,38.195115
41.847000,2.581909,38.195115
41.945000,2.581909,38.195115
42.043000,2.581909,38.195115
42.138000,2.579883,38.165153
42.235000,2.579883,38.165153
42.337000,2.577858,38.135191
42.433000,2.575833,38.105230
42.531000,2.573807,38.075268
42.633000,2.573807,38.075268
42.732000,2.571782,38.045306
42.825000,2.567731,37.985383
42.923000,2.569757,38.015345
43.026000,2.563681,37.925460
43.128000,2.563681,37.925460
43.231000,2.561655,37.895498
43.330000,2.557605,37.835575
43.432000,2.551529,37.745690
43.540000,2.549503,37.715728
43.646000,2.547478,37.685767
43.744000,2.545453,37.655805
43.843000,2.543427,37.625843
43.941000,2.537351,37.535958
44.038000,2.537351,37.535958
44.134000,2.533300,37.476035
44.232000,2.531275,37.446073
44.333000,2.523174,37.326227
44.429000,2.519123,37.266303
44.527000,2.517098,37.236342
44.630000,2.513047,37.176419
44.730000,2.508996,37.116495
44.822000,2.504946,37.056572
44.919000,2.502920,37.026610
45.022000,2.500895,36.996649
45.124000,2.496844,36.936725
45.228000,2.492794,36.876802
45.327000,2.490768,36.846840
45.428000,2.486718,36.786917
45.535000,2.484692,36.756955
45.640000,2.482667,36.726994
45.738000,2.480642,36.697032
45.837000,2.478616,36.667070
45.935000,2.474566,36.607147
46.033000,2.472540,36.577185
46.129000,2.470515,36.547224
46.227000,2.468489,36.517262
46.328000,2.466464,36.487300
46.424000,2.462413,36.427377
46.522000,2.460388,36.397416
46.625000,2.456337,36.337492
46.724000,2.456337,36.337492
46.817000,2.452287,36.277569
46.914000,2.450261,36.247607
47.017000,2.448236,36.217646
47.119000,2.448236,36.217646
47.223000,2.442160,36.127761
47.322000,2.440135,36.097799
47.424000,2.436084,36.037876
47.531000,2.434059,36.007914
47.636000,2.432033,35.977952
47.733000,2.430008,35.947991
47.832000,2.427983,35.918029
47.929000,2.427983,35.918029
48.026000,2.425957,35.888067
48.122000,2.423932,35.858106
48.219000,2.419881,35.798182
48.320000,2.419881,35.798182
48.416000,2.417856,35.768221
48.514000,2.413805,35.708297
48.617000,2.413805,35.708297
48.717000,2.411780,35.678336
48.812000,2.409754,35.648374
48.908000,2.409754,35.648374
49.010000,2.407729,35.618413
49.113000,2.403678,35.558489
49.218000,2.403678,35.558489
49.316000,2.401653,35.528528
49.418000,2.403678,35.558489
49.525000,2.399628,35.498566
49.631000,2.399628,35.498566
49.729000,2.397602,35.468604
49.828000,2.395577,35.438643
49.926000,2.395577,35.438643
50.024000,2.395577,35.438643
50.119000,2.393552,35.408681
50.217000,2.391526,35.378719
50.318000,2.391526,35.378719
50.414000,2.389501,35.348758
50.511000,2.387476,35.318796
50.613000,2.383425,35.258873
50.714000,2.383425,35.258873
50.809000,2.383425,35.258873
50.905000,2.381400,35.228911
51.008000,2.381400,35.228911
51.112000,2.379374,35.198949
51.217000,2.379374,35.198949
51.316000,2.381400,35.228911
51.417000,2.379374,35.198949
51.524000,2.377349,35.168988
51.630000,2.377349,35.168988
51.727000,2.375324,35.139026
51.827000,2.375324,35.139026
51.924000,2.375324,35.139026
52.021000,2.375324,35.139026
52.117000,2.373298,35.109064
52.214000,2.375324,35.139026
52.315000,2.375324,35.139026
52.411000,2.373298,35.109064
52.509000,2.371273,35.079103
52.611000,2.371273,35.079103
52.712000,2.371273,35.079103
52.807000,2.371273,35.079103
52.904000,2.369248,35.049141
53.008000,2.371273,35.079103
53.112000,2.369248,35.049141
53.217000,2.369248,35.049141
53.314000,2.369248,35.049141
53.417000,2.371273,35.079103
53.524000,2.369248,35.049141
53.629000,2.369248,35.049141
53.727000,2.371273,35.079103
53.826000,2.369248,35.049141
53.924000,2.369248,35.049141
54.021000,2.371273,35.079103
54.116000,2.367222,35.019179
54.214000,2.371273,35.079103
54.315000,2.369248,35.049141
54.411000,2.367222,35.019179
54.509000,2.367222,35.019179
54.610000,2.367222,35.019179
54.710000,2.367222,35.019179
54.384000,3.647236,35.361958
54.283000,3.647236,35.361958
54.185000,3.647236,35.361958
54.085000,3.650317,35.391829
53.985000,3.647236,35.361958
53.882000,3.650317,35.391829
53.780000,3.650317,35.391829
53.677000,3.653398,35.421701
53.576000,3.650317,35.391829
53.475000,3.653398,35.421701
53.378000,3.653398,35.421701
53.280000,3.656479,35.451572
53.187000,3.653398,35.421701
53.091000,3.653398,35.421701
52.992000,3.656479,35.451572
52.893000,3.656479,35.451572
52.792000,3.656479,35.451572
52.688000,3.653398,35.421701
52.585000,3.656479,35.451572
52.484000,3.656479,35.451572
52.384000,3.656479,35.451572
52.283000,3.659559,35.481444
52.185000,3.662640,35.511316
52.086000,3.659559,35.481444
51.986000,3.662640,35.511316
51.883000,3.662640,35.511316
51.781000,3.665721,35.541187
51.678000,3.665721,35.541187
51.578000,3.662640,35.511316
51.477000,3.668802,35.571059
51.380000,3.668802,35.571059
51.283000,3.665721,35.541187
51.188000,3.665721,35.541187
51.092000,3.668802,35.571059
50.993000,3.671883,35.600930
50.895000,3.671883,35.600930
50.794000,3.674964,35.630802
50.689000,3.674964,35.630802
50.586000,3.681126,35.690545
50.486000,3.681126,35.690545
50.385000,3.684207,35.720417
50.285000,3.687288,35.750288
50.187000,3.687288,35.750288
50.086000,3.690369,35.780160
49.986000,3.690369,35.780160
49.883000,3.696531,35.839903
49.781000,3.699612,35.869774
49.678000,3.702693,35.899646
49.577000,3.702693,35.899646
49.477000,3.702693,35.899646
49.380000,3.708855,35.959389
49.282000,3.705774,35.929518
49.190000,3.705774,35.929518
49.094000,3.711936,35.989261
48.997000,3.711936,35.989261
48.898000,3.715017,36.019132
48.797000,3.715017,36.019132
48.691000,3.721179,36.078875
48.589000,3.721179,36.078875
48.488000,3.724260,36.108747
48.388000,3.730421,36.168490
48.287000,3.727341,36.138618
48.189000,3.733502,36.198362
48.089000,3.736583,36.228233
47.989000,3.739664,36.258105
47.886000,3.739664,36.258105
47.785000,3.745826,36.317848
47.682000,3.748907,36.347719
47.581000,3.755069,36.407463
47.481000,3.755069,36.407463
47.384000,3.761231,36.467206
47.286000,3.764312,36.497077
47.192000,3.767393,36.526949
47.096000,3.770474,36.556820
46.999000,3.776636,36.616564
46.899000,3.782798,36.676307
46.799000,3.785879,36.706178
46.696000,3.788960,36.736050
46.594000,3.795122,36.795793
46.493000,3.795122,36.795793
46.393000,3.798202,36.825664
46.293000,3.804364,36.885408
46.194000,3.807445,36.915279
46.094000,3.810526,36.945151
45.994000,3.813607,36.975022
45.891000,3.819769,37.034765
45.789000,3.822850,37.064637
45.686000,3.822850,37.064637
45.586000,3.832093,37.154252
45.487000,3.838255,37.213995
45.391000,3.841336,37.243866
45.294000,3.841336,37.243866
45.201000,3.847498,37.303610
45.106000,3.853660,37.363353
45.006000,3.856741,37.393224
44.908000,3.862903,37.452967
44.806000,3.865984,37.482839
44.703000,3.878307,37.602325
44.601000,3.881388,37.632197
44.500000,3.884469,37.662068
44.399000,3.887550,37.691940
44.299000,3.893712,37.751683
44.200000,3.899874,37.811426
44.100000,3.906036,37.871169
44.000000,3.912198,37.930912
43.897000,3.915279,37.960784
43.795000,3.918360,37.990656
43.692000,3.924522,38.050399
43.592000,3.927603,38.080270
43.491000,3.927603,38.080270
43.395000,3.927603,38.080270
43.298000,3.930684,38.110142
43.206000,3.933765,38.140013
43.111000,3.933765,38.140013
43.015000,3.933765,38.140013
42.917000,3.936846,38.169885
42.815000,3.943007,38.229628
42.708000,3.939926,38.199756
42.605000,3.943007,38.229628
42.504000,3.943007,38.229628
42.404000,3.946088,38.259500
42.304000,3.946088,38.259500
42.206000,3.943007,38.229628
42.106000,3.943007,38.229628
42.006000,3.946088,38.259500
41.903000,3.943007,38.229628
41.800000,3.946088,38.259500
41.697000,3.946088,38.259500
41.597000,3.946088,38.259500
41.497000,3.939926,38.199756
41.400000,3.939926,38.199756
41.304000,3.939926,38.199756
41.211000,3.936846,38.169885
41.115000,3.943007,38.229628
41.017000,3.943007,38.229628
40.920000,3.936846,38.169885
40.819000,3.936846,38.169885
40.713000,3.939926,38.199756
40.609000,3.939926,38.199756
40.508000,3.936846,38.169885
40.408000,3.933765,38.140013
40.307000,3.939926,38.199756
40.209000,3.936846,38.169885
40.109000,3.930684,38.110142
40.009000,3.930684,38.110142
39.906000,3.933765,38.140013
39.804000,3.933765,38.140013
39.701000,3.933765,38.140013
39.600000,3.930684,38.110142
39.500000,3.930684,38.110142
39.402000,3.927603,38.080270
39.306000,3.927603,38.080270
39.213000,3.924522,38.050399
39.118000,3.924522,38.050399
39.020000,3.921441,38.020527
38.922000,3.921441,38.020527
38.821000,3.921441,38.020527
38.713000,3.921441,38.020527
38.609000,3.915279,37.960784
38.509000,3.918360,37.990656
38.409000,3.915279,37.960784
38.308000,3.915279,37.960784
38.210000,3.912198,37.930912
38.110000,3.912198,37.930912
38.011000,3.912198,37.930912
37.908000,3.902955,37.841298
37.806000,3.906036,37.871169
37.703000,3.906036,37.871169
37.602000,3.902955,37.841298
37.502000,3.899874,37.811426
37.404000,3.896793,37.781555
37.307000,3.896793,37.781555
37.214000,3.896793,37.781555
37.118000,3.869064,37.512710
37.022000,3.859822,37.423096
36.924000,3.847498,37.303610
36.823000,3.825931,37.094509
36.716000,3.807445,36.915279
36.611000,3.792041,36.765921
36.511000,3.761231,36.467206
36.411000,3.736583,36.228233
36.311000,3.718098,36.049004
36.212000,3.702693,35.899646
36.111000,3.687288,35.750288
36.012000,3.671883,35.600930
35.909000,3.659559,35.481444
35.807000,3.659559,35.481444
35.704000,3.650317,35.391829
35.603000,3.650317,35.391829
35.502000,3.647236,35.361958
35.405000,3.650317,35.391829
35.308000,3.653398,35.421701
35.215000,3.662640,35.511316
35.120000,3.650317,35.391829
35.025000,3.117311,30.224049
34.926000,3.138878,30.433150
34.825000,3.141959,30.463021
34.716000,3.145040,30.492893
34.613000,3.145040,30.492893
34.512000,3.141959,30.463021
34.413000,3.141959,30.463021
34.312000,3.141959,30.463021
34.213000,3.145040,30.492893
34.113000,3.138878,30.433150
34.013000,3.141959,30.463021
33.911000,3.141959,30.463021
33.809000,3.145040,30.492893
33.706000,3.141959,30.463021
33.605000,3.141959,30.463021
33.503000,3.141959,30.463021
33.406000,3.141959,30.463021
33.309000,3.141959,30.463021
33.215000,3.138878,30.433150
33.120000,3.141959,30.463021
33.024000,3.141959,30.463021
32.925000,3.141959,30.463021
32.825000,3.138878,30.433150
32.719000,3.141959,30.463021
32.616000,3.141959,30.463021
32.515000,3.145040,30.492893
32.415000,3.141959,30.463021
32.314000,3.141959,30.463021
32.215000,3.145040,30.492893
32.114000,3.141959,30.463021
32.014000,3.141959,30.463021
31.910000,3.145040,30.492893
31.807000,3.148121,30.522764
31.704000,3.141959,30.463021
31.604000,3.141959,30.463021
31.504000,3.145040,30.492893
31.407000,3.141959,30.463021
31.311000,3.141959,30.463021
31.219000,3.141959,30.463021
31.124000,3.138878,30.433150
31.026000,3.141959,30.463021
30.926000,3.141959,30.463021
30.825000,3.141959,30.463021
30.719000,3.141959,30.463021
30.617000,3.138878,30.433150
30.517000,3.141959,30.463021
30.416000,3.141959,30.463021
30.315000,3.145040,30.492893
30.217000,3.141959,30.463021
30.116000,3.145040,30.492893
30.016000,3.145040,30.492893
29.913000,3.141959,30.463021
29.810000,3.145040,30.492893
29.706000,3.141959,30.463021
29.605000,3.138878,30.433150
29.505000,3.141959,30.463021
29.408000,3.138878,30.433150
29.312000,3.141959,30.463021
29.220000,3.141959,30.463021
29.126000,3.138878,30.433150
29.031000,3.138878,30.433150
28.933000,3.138878,30.433150
28.829000,3.138878,30.433150
28.721000,3.138878,30.433150
28.617000,3.138878,30.433150
28.517000,3.141959,30.463021
28.417000,3.141959,30.463021
28.316000,3.145040,30.492893
28.218000,3.138878,30.433150
28.117000,3.141959,30.463021
28.018000,3.141959,30.463021
27.914000,3.145040,30.492893
27.812000,3.141959,30.463021
27.709000,3.141959,30.463021
27.609000,3.145040,30.492893
27.508000,3.145040,30.492893
27.412000,3.145040,30.492893
27.317000,3.141959,30.463021
27.224000,3.138878,30.433150
27.129000,3.145040,30.492893
27.032000,3.145040,30.492893
26.935000,3.141959,30.463021
26.833000,3.141959,30.463021
26.725000,3.141959,30.463021
26.619000,3.141959,30.463021
26.519000,3.141959,30.463021
26.418000,3.141959,30.463021
26.317000,3.145040,30.492893
26.219000,3.145040,30.492893
26.118000,3.145040,30.492893
26.018000,3.141959,30.463021
25.915000,3.141959,30.463021
25.813000,3.141959,30.463021
25.710000,3.135797,30.403278
25.609000,3.141959,30.463021
25.508000,3.145040,30.492893
25.412000,3.141959,30.463021
25.318000,3.141959,30.463021
25.225000,3.145040,30.492893
25.130000,3.138878,30.433150
25.033000,3.141959,30.463021
24.935000,3.145040,30.492893
24.831000,3.138878,30.433150
24.722000,3.138878,30.433150
24.618000,3.132716,30.373406
24.517000,3.138878,30.433150
24.417000,3.141959,30.463021
24.316000,3.138878,30.433150
24.218000,3.141959,30.463021
24.118000,3.145040,30.492893
24.018000,3.141959,30.463021
23.914000,3.141959,30.463021
23.812000,3.138878,30.433150
23.710000,3.145040,30.492893
23.610000,3.141959,30.463021
23.509000,3.141959,30.463021
23.412000,3.141959,30.463021
23.318000,3.138878,30.433150
23.225000,3.141959,30.463021
23.130000,3.145040,30.492893
23.033000,3.141959,30.463021
22.934000,3.138878,30.433150
22.831000,3.138878,30.433150
22.723000,3.141959,30.463021
22.618000,3.141959,30.463021
22.518000,3.145040,30.492893
22.417000,3.141959,30.463021
22.315000,3.145040,30.492893
22.217000,3.145040,30.492893
22.116000,3.145040,30.492893
22.016000,3.145040,30.492893
21.912000,3.141959,30.463021
21.810000,3.141959,30.463021
21.707000,3.141959,30.463021
21.607000,3.141959,30.463021
21.506000,3.141959,30.463021
21.410000,3.138878,30.433150
21.316000,3.138878,30.433150
21.224000,3.138878,30.433150
21.130000,3.141959,30.463021
21.033000,3.141959,30.463021
20.933000,3.145040,30.492893
20.829000,3.141959,30.463021
20.719000,3.141959,30.463021
20.617000,3.141959,30.463021
20.516000,3.145040,30.492893
20.415000,3.141959,30.463021
20.314000,3.138878,30.433150
20.215000,3.145040,30.492893
20.114000,3.138878,30.433150
20.015000,3.141959,30.463021
19.911000,3.141959,30.463021
19.810000,3.138878,30.433150
19.707000,3.138878,30.433150
19.606000,3.138878,30.433150
19.507000,3.138878,30.433150
19.410000,3.145040,30.492893
19.314000,3.145040,30.492893
19.221000,3.145040,30.492893
19.128000,3.145040,30.492893
19.029000,3.145040,30.492893
18.931000,3.141959,30.463021
18.830000,3.145040,30.492893
18.721000,3.141959,30.463021
18.619000,3.141959,30.463021
18.518000,3.145040,30.492893
18.417000,3.141959,30.463021
18.315000,3.145040,30.492893
18.217000,3.145040,30.492893
18.116000,3.138878,30.433150
18.015000,3.138878,30.433150
17.911000,3.145040,30.492893
17.809000,3.138878,30.433150
17.707000,3.141959,30.463021
17.607000,3.141959,30.463021
17.508000,3.138878,30.433150
17.411000,3.138878,30.433150
17.319000,3.141959,30.463021
17.226000,3.138878,30.433150
17.130000,3.141959,30.463021
17.031000,3.141959,30.463021
16.932000,3.141959,30.463021
16.830000,3.141959,30.463021
16.723000,3.141959,30.463021
16.620000,3.141959,30.463021
16.520000,3.141959,30.463021
16.419000,3.141959,30.463021
16.318000,3.141959,30.463021
16.219000,3.141959,30.463021
16.118000,3.141959,30.463021
16.018000,3.138878,30.433150
15.913000,3.138878,30.433150
15.811000,3.141959,30.463021
15.708000,3.138878,30.433150
15.609000,3.141959,30.463021
15.509000,3.138878,30.433150
15.412000,3.145040,30.492893
15.320000,3.138878,30.433150
15.228000,3.141959,30.463021
15.134000,3.141959,30.463021
15.038000,3.141959,30.463021
14.939000,3.141959,30.463021
14.833000,3.141959,30.463021
14.724000,3.141959,30.463021
14.621000,3.141959,30.463021
14.522000,3.138878,30.433150
14.421000,3.141959,30.463021
