Angle (deg),X Position (cm),Height (um)
0.966800,23.063000,802.000000
0.966800,22.904000,803.000000
0.966800,22.744000,802.000000
0.966800,22.577000,803.000000
0.966800,22.415000,804.000000
0.966800,22.254000,804.000000
0.966800,22.093000,805.000000
0.966800,21.932000,806.000000
0.966800,21.773000,807.000000
0.966800,21.613000,809.000000
0.966800,21.453000,810.000000
0.966800,21.291000,810.000000
0.966800,21.139000,811.000000
0.966800,20.985000,812.000000
0.966800,20.825000,812.000000
0.966800,20.660000,814.000000
0.966800,20.494000,815.000000
0.966800,20.335000,816.000000
0.966800,20.174000,816.000000
0.966800,20.012000,819.000000
0.966800,19.852000,819.000000
0.966800,19.693000,821.000000
0.966800,19.532000,822.000000
0.966800,19.370000,825.000000
0.966800,19.213000,826.000000
0.966800,19.061000,827.000000
0.966800,18.902000,829.000000
0.966800,18.741000,831.000000
0.966800,18.575000,832.000000
0.966800,18.417000,834.000000
0.966800,18.256000,836.000000
0.966800,18.095000,838.000000
0.966800,17.932000,839.000000
0.966800,17.772000,842.000000
0.966800,17.613000,844.000000
0.966800,17.453000,845.000000
0.966800,17.293000,848.000000
0.966800,17.141000,850.000000
0.966800,16.987000,852.000000
0.966800,16.830000,854.000000
0.966800,16.670000,857.000000
0.966800,16.501000,860.000000
0.966800,16.340000,863.000000
0.966800,16.179000,865.000000
0.966800,16.016000,868.000000
0.966800,15.855000,869.000000
0.966800,15.695000,873.000000
0.966800,15.536000,875.000000
0.966800,15.375000,876.000000
0.966800,15.219000,880.000000
0.966800,15.068000,884.000000
0.966800,14.913000,886.000000
0.966800,14.752000,890.000000
0.966800,14.586000,892.000000
0.966800,14.421000,895.000000
0.966800,14.261000,900.000000
0.966800,14.099000,902.000000
0.966800,13.937000,908.000000
0.966800,13.777000,911.000000
0.966800,13.617000,913.000000
0.966800,13.457000,916.000000
0.966800,13.297000,921.000000
0.966800,13.146000,924.000000
0.966800,12.992000,927.000000
0.966800,12.834000,930.000000
0.966800,12.668000,935.000000
0.966800,12.501000,940.000000
0.966800,12.341000,944.000000
0.966800,12.181000,949.000000
0.966800,12.018000,953.000000
0.966800,11.857000,957.000000
0.966800,11.697000,961.000000
0.966800,11.538000,964.000000
0.966800,11.377000,1024.000000
0.966800,11.223000,1023.000000
0.966800,11.070000,1019.000000
0.966800,10.912000,1016.000000
0.966800,10.752000,1015.000000
0.966800,10.586000,1015.000000
0.966800,10.422000,1014.000000
0.966800,10.262000,1015.000000
0.966800,10.101000,1014.000000
0.966800,9.939000,1014.000000
0.966800,9.781000,1014.000000
0.966800,9.621000,1015.000000
0.966800,9.460000,1015.000000
0.966800,9.300000,1014.000000
0.966800,9.150000,768.000000
0.966800,8.996000,764.000000
0.966800,8.838000,764.000000
0.966800,8.676000,763.000000
0.966800,8.507000,763.000000
0.966800,8.345000,763.000000
0.966800,8.184000,762.000000
0.966800,8.022000,764.000000
0.966800,7.861000,764.000000
0.966800,7.701000,764.000000
0.966800,7.541000,763.000000
0.966800,7.381000,763.000000
0.966800,7.227000,764.000000
0.966800,7.077000,764.000000
0.966800,6.922000,763.000000
0.966800,6.762000,764.000000
0.966800,6.595000,764.000000
0.966800,6.428000,763.000000
0.966800,6.266000,763.000000
0.966800,6.106000,764.000000
0.966800,5.944000,763.000000
0.966800,5.784000,764.000000
0.966800,5.624000,763.000000
0.966800,5.464000,764.000000
0.966800,5.305000,764.000000
0.966800,5.153000,763.000000
0.966800,4.999000,763.000000
0.966800,4.842000,765.000000
0.966800,4.680000,764.000000
0.966800,4.513000,763.000000
0.966800,4.348000,763.000000
1.845700,5.991000,764.000000
1.845700,6.149000,764.000000
1.845700,6.305000,764.000000
1.845700,6.460000,764.000000
1.845700,6.616000,764.000000
1.845700,6.779000,764.000000
1.845700,6.940000,765.000000
1.845700,7.103000,764.000000
1.845700,7.263000,765.000000
1.845700,7.423000,764.000000
1.845700,7.589000,764.000000
1.845700,7.749000,764.000000
1.845700,7.916000,764.000000
1.845700,8.075000,763.000000
1.845700,8.236000,764.000000
1.845700,8.386000,763.000000
1.845700,8.539000,763.000000
1.845700,8.698000,764.000000
1.845700,8.863000,764.000000
1.845700,9.022000,765.000000
1.845700,9.185000,768.000000
1.845700,9.345000,1000.000000
1.845700,9.512000,1002.000000
1.845700,9.673000,1004.000000
1.845700,9.834000,1003.000000
1.845700,10.003000,1003.000000
1.845700,10.163000,1003.000000
1.845700,10.318000,1003.000000
1.845700,10.465000,1002.000000
1.845700,10.619000,1003.000000
1.845700,10.784000,1003.000000
1.845700,10.944000,1002.000000
1.845700,11.106000,1004.000000
1.845700,11.267000,1025.000000
1.845700,11.428000,1028.000000
1.845700,11.597000,962.000000
1.845700,11.757000,957.000000
1.845700,11.925000,954.000000
1.845700,12.086000,948.000000
1.845700,12.247000,944.000000
1.845700,12.402000,939.000000
1.845700,12.550000,935.000000
1.845700,12.703000,931.000000
1.845700,12.866000,928.000000
1.845700,13.025000,923.000000
1.845700,13.187000,921.000000
1.845700,13.351000,916.000000
1.845700,13.520000,912.000000
1.845700,13.678000,909.000000
1.845700,13.841000,905.000000
1.845700,14.010000,901.000000
1.845700,14.170000,896.000000
1.845700,14.330000,894.000000
1.845700,14.477000,891.000000
1.845700,14.622000,889.000000
1.845700,14.786000,886.000000
1.845700,14.946000,882.000000
1.845700,15.108000,879.000000
1.845700,15.272000,876.000000
1.845700,15.435000,873.000000
1.845700,15.599000,870.000000
1.845700,15.759000,867.000000
1.845700,15.931000,865.000000
1.845700,16.091000,863.000000
1.845700,16.253000,860.000000
1.845700,16.409000,857.000000
1.845700,16.555000,855.000000
1.845700,16.709000,853.000000
1.845700,16.872000,849.000000
1.845700,17.031000,847.000000
1.845700,17.197000,847.000000
1.845700,17.359000,843.000000
1.845700,17.521000,840.000000
1.845700,17.678000,839.000000
1.845700,17.844000,837.000000
1.845700,18.012000,834.000000
1.845700,18.174000,833.000000
1.845700,18.335000,831.000000
1.845700,18.490000,829.000000
1.845700,18.634000,827.000000
1.845700,18.794000,827.000000
1.845700,18.952000,824.000000
1.845700,19.114000,822.000000
1.845700,19.277000,822.000000
1.845700,19.437000,820.000000
1.845700,19.600000,819.000000
1.845700,19.759000,817.000000
1.845700,19.931000,816.000000
1.845700,20.089000,813.000000
1.845700,20.251000,812.000000
1.845700,20.410000,810.000000
1.845700,20.554000,811.000000
1.845700,20.707000,810.000000
1.845700,20.869000,808.000000
1.845700,21.029000,808.000000
1.845700,21.193000,806.000000
1.845700,21.356000,805.000000
1.845700,21.521000,804.000000
1.845700,21.679000,802.000000
1.845700,21.844000,802.000000
1.845700,22.012000,802.000000
1.845700,22.175000,801.000000
1.845700,22.334000,799.000000
1.845700,22.483000,800.000000
1.845700,22.628000,799.000000
1.845700,22.791000,799.000000
1.845700,22.946000,798.000000
1.845700,23.109000,799.000000
1.845700,23.274000,796.000000
1.845700,23.437000,798.000000
1.845700,23.601000,797.000000
1.845700,23.761000,797.000000
1.845700,23.932000,797.000000
1.845700,24.091000,796.000000
1.845700,24.254000,796.000000
1.845700,24.410000,796.000000
1.845700,24.554000,795.000000
1.845700,24.708000,795.000000
1.845700,24.871000,794.000000
1.845700,25.027000,795.000000
1.845700,25.191000,796.000000
1.845700,25.356000,795.000000
1.845700,25.520000,795.000000
1.845700,25.678000,794.000000
1.845700,25.844000,794.000000
1.845700,26.011000,796.000000
1.845700,26.172000,796.000000
1.845700,26.333000,797.000000
1.845700,26.482000,798.000000
1.845700,26.626000,798.000000
1.845700,26.788000,798.000000
1.845700,26.946000,798.000000
1.845700,27.108000,800.000000
1.845700,27.273000,799.000000
1.845700,27.437000,800.000000
1.845700,27.600000,800.000000
1.845700,27.758000,801.000000
1.845700,27.928000,802.000000
1.845700,28.089000,802.000000
1.845700,28.252000,804.000000
1.845700,28.406000,804.000000
1.845700,28.548000,806.000000
1.845700,28.701000,806.000000
1.845700,28.865000,807.000000
1.845700,29.025000,808.000000
1.845700,29.191000,810.000000
1.845700,29.353000,810.000000
1.845700,29.518000,812.000000
1.845700,29.675000,814.000000
1.845700,29.839000,815.000000
1.845700,30.007000,816.000000
1.845700,30.169000,817.000000
1.845700,30.328000,819.000000
1.845700,30.477000,821.000000
1.845700,30.622000,822.000000
1.845700,30.786000,824.000000
1.845700,30.944000,826.000000
1.845700,31.107000,827.000000
1.845700,31.271000,827.000000
1.845700,31.431000,830.000000
1.845700,31.594000,831.000000
1.845700,31.753000,833.000000
1.845700,31.924000,835.000000
1.845700,32.085000,837.000000
1.845700,32.248000,840.000000
1.845700,32.403000,841.000000
1.845700,32.547000,843.000000
1.845700,32.700000,845.000000
1.845700,32.864000,847.000000
1.845700,33.021000,850.000000
1.845700,33.187000,852.000000
1.845700,33.350000,855.000000
1.845700,33.516000,857.000000
1.845700,33.673000,860.000000
1.845700,33.838000,862.000000
1.845700,34.004000,866.000000
1.845700,34.164000,870.000000
1.845700,34.325000,873.000000
1.845700,34.474000,874.000000
1.845700,34.619000,878.000000
1.845700,34.783000,880.000000
1.845700,34.940000,883.000000
1.845700,35.104000,887.000000
1.845700,35.269000,889.000000
1.845700,35.428000,891.000000
1.845700,35.593000,896.000000
1.845700,35.752000,899.000000
1.845700,35.922000,902.000000
1.845700,36.084000,905.000000
1.845700,36.246000,907.000000
1.845700,36.402000,910.000000
1.845700,36.545000,914.000000
1.845700,36.697000,916.000000
1.845700,36.862000,919.000000
1.845700,37.019000,921.000000
1.845700,37.185000,925.000000
1.845700,37.348000,928.000000
1.845700,37.513000,931.000000
1.845700,37.671000,933.000000
1.845700,37.836000,935.000000
1.845700,38.001000,938.000000
1.845700,38.160000,940.000000
1.845700,38.320000,947.000000
1.845700,38.466000,960.000000
1.845700,38.614000,1103.000000
1.845700,38.776000,1112.000000
1.845700,38.935000,1121.000000
1.845700,39.099000,1128.000000
1.845700,39.264000,1127.000000
1.845700,39.426000,1130.000000
1.845700,39.590000,1130.000000
1.845700,39.749000,1132.000000
1.845700,39.919000,1131.000000
1.845700,40.079000,1129.000000
1.845700,40.242000,1130.000000
1.845700,40.397000,1130.000000
1.845700,40.541000,1130.000000
1.845700,40.698000,1130.000000
1.845700,40.860000,1129.000000
1.845700,41.019000,1130.000000
1.845700,41.185000,1131.000000
1.845700,41.346000,1130.000000
1.845700,41.511000,1132.000000
1.845700,41.667000,1131.000000
1.845700,41.833000,1132.000000
1.845700,41.999000,1132.000000
1.845700,42.160000,1132.000000
1.845700,42.320000,1132.000000
1.845700,42.470000,1132.000000
1.845700,42.617000,1132.000000
1.845700,42.780000,1131.000000
1.845700,42.939000,1132.000000
1.845700,43.102000,1132.000000
1.845700,43.262000,1130.000000
1.845700,43.422000,1132.000000
1.845700,43.586000,1133.000000
1.845700,43.745000,1132.000000
1.845700,43.915000,1132.000000
1.845700,44.075000,1132.000000
1.845700,44.238000,1133.000000
1.845700,44.398000,1133.000000
1.845700,44.545000,1134.000000
1.845700,44.698000,1133.000000
1.845700,44.862000,1132.000000
1.845700,45.020000,1132.000000
1.845700,45.182000,1132.000000
1.845700,45.340000,1133.000000
1.845700,45.504000,1133.000000
1.845700,45.662000,1133.000000
1.845700,45.827000,1132.000000
1.845700,45.995000,1134.000000
1.845700,46.157000,1131.000000
1.845700,46.318000,1131.000000
1.845700,46.471000,1133.000000
1.845700,46.617000,1132.000000
1.845700,46.781000,1131.000000
1.845700,46.939000,1130.000000
1.845700,47.100000,1131.000000
1.845700,47.260000,1133.000000
1.845700,47.420000,1133.000000
1.845700,47.584000,1132.000000
1.845700,47.743000,1134.000000
1.845700,47.914000,1133.000000
1.845700,48.073000,1133.000000
1.845700,48.236000,1133.000000
1.845700,48.394000,1133.000000
1.845700,48.544000,1133.000000
1.845700,48.697000,1132.000000
1.845700,48.861000,1132.000000
1.845700,49.018000,1132.000000
1.845700,49.179000,1133.000000
1.845700,49.339000,1132.000000
1.845700,49.505000,1132.000000
1.845700,49.661000,1132.000000
1.845700,49.827000,1133.000000
1.845700,49.994000,1133.000000
1.845700,50.155000,1133.000000
1.845700,50.315000,1134.000000
1.845700,50.469000,1133.000000
1.845700,50.615000,1134.000000
1.845700,50.778000,1135.000000
1.845700,50.936000,1133.000000
1.845700,51.098000,1134.000000
1.845700,51.259000,1136.000000
1.845700,51.419000,1133.000000
1.845700,51.584000,1135.000000
1.845700,51.743000,1134.000000
1.845700,51.913000,1132.000000
1.845700,52.072000,1133.000000
1.845700,52.235000,1132.000000
1.845700,52.392000,1134.000000
1.845700,52.538000,1133.000000
1.845700,52.694000,1132.000000
1.845700,52.858000,1133.000000
1.845700,53.017000,1134.000000
1.845700,53.178000,1133.000000
1.845700,53.338000,1133.000000
1.845700,53.504000,1134.000000
1.845700,53.660000,1133.000000
1.845700,53.826000,1132.000000
1.845700,53.993000,1132.000000
1.845700,54.153000,1135.000000
1.845700,54.314000,1133.000000
1.845700,54.469000,1133.000000
1.845700,54.616000,1133.000000
1.845700,54.779000,1131.000000
1.845700,54.938000,1133.000000
1.845700,55.098000,1131.000000
1.845700,55.258000,1129.000000
1.845700,55.418000,1127.000000
1.845700,55.581000,1119.000000
1.845700,55.739000,1099.000000
1.845700,55.908000,963.000000
1.845700,56.066000,949.000000
1.845700,56.228000,936.000000
1.845700,56.386000,935.000000
1.845700,56.537000,931.000000
1.845700,56.689000,930.000000
1.845700,56.855000,927.000000
1.845700,57.011000,924.000000
1.845700,57.172000,922.000000
1.845700,57.331000,918.000000
1.845700,57.498000,916.000000
1.845700,57.655000,915.000000
1.845700,57.820000,911.000000
1.845700,57.986000,907.000000
1.845700,58.147000,905.000000
1.845700,58.308000,902.000000
1.845700,58.463000,900.000000
1.845700,58.611000,896.000000
1.845700,58.775000,894.000000
1.845700,58.933000,890.000000
1.845700,59.091000,888.000000
1.845700,59.251000,884.000000
1.845700,59.411000,881.000000
1.845700,59.575000,879.000000
1.845700,59.733000,876.000000
1.845700,59.904000,873.000000
1.845700,60.063000,870.000000
1.845700,60.225000,867.000000
1.845700,60.383000,865.000000
1.845700,60.535000,862.000000
1.845700,60.687000,860.000000
1.845700,60.852000,858.000000
1.845700,61.008000,856.000000
1.845700,61.169000,854.000000
1.845700,61.330000,852.000000
1.845700,61.496000,849.000000
1.845700,61.651000,847.000000
1.845700,61.817000,845.000000
1.845700,61.983000,842.000000
1.845700,62.144000,840.000000
1.845700,62.304000,839.000000
1.845700,62.458000,837.000000
1.845700,62.608000,835.000000
1.845700,62.771000,833.000000
1.845700,62.927000,832.000000
1.845700,63.087000,830.000000
1.845700,63.247000,829.000000
1.845700,63.408000,828.000000
1.845700,63.573000,825.000000
1.845700,63.731000,822.000000
1.845700,63.902000,823.000000
1.845700,64.062000,820.000000
1.845700,64.224000,819.000000
1.845700,64.381000,817.000000
1.845700,64.532000,817.000000
1.845700,64.685000,816.000000
1.845700,64.850000,814.000000
1.845700,65.006000,813.000000
1.845700,65.167000,811.000000
1.845700,65.327000,811.000000
1.845700,65.494000,809.000000
1.845700,65.650000,808.000000
1.845700,65.815000,807.000000
1.845700,65.981000,807.000000
1.845700,66.141000,807.000000
1.845700,66.301000,805.000000
1.845700,66.456000,805.000000
1.845700,66.604000,805.000000
1.845700,66.770000,803.000000
1.845700,66.926000,803.000000
1.845700,67.085000,803.000000
1.845700,67.246000,801.000000
1.845700,67.407000,801.000000
1.845700,67.571000,801.000000
1.845700,67.729000,800.000000
1.845700,67.900000,800.000000
1.845700,68.059000,799.000000
1.845700,68.221000,800.000000
1.845700,68.378000,799.000000
1.845700,68.529000,800.000000
1.845700,68.680000,799.000000
1.845700,68.845000,799.000000
1.845700,69.003000,799.000000
1.845700,69.164000,799.000000
1.845700,69.323000,798.000000
1.845700,69.490000,799.000000
1.845700,69.646000,800.000000
1.845700,69.811000,799.000000
1.845700,69.977000,800.000000
1.845700,70.137000,800.000000
1.845700,70.297000,800.000000
1.845700,70.451000,801.000000
1.845700,70.599000,802.000000
1.845700,70.764000,800.000000
1.845700,70.921000,802.000000
1.845700,71.080000,802.000000
1.845700,71.240000,803.000000
1.845700,71.400000,803.000000
1.845700,71.563000,803.000000
1.845700,71.721000,804.000000
1.845700,71.892000,806.000000
1.845700,72.052000,805.000000
1.845700,72.214000,807.000000
1.845700,72.371000,808.000000
1.845700,72.520000,809.000000
1.845700,72.674000,809.000000
1.845700,72.839000,811.000000
1.845700,72.998000,812.000000
1.845700,73.157000,814.000000
1.845700,73.316000,814.000000
1.845700,73.482000,816.000000
1.845700,73.638000,815.000000
1.845700,73.803000,817.000000
1.845700,73.970000,817.000000
1.845700,74.130000,820.000000
1.845700,74.290000,822.000000
1.845700,74.444000,823.000000
1.845700,74.591000,825.000000
1.845700,74.756000,826.000000
1.845700,74.914000,827.000000
1.845700,75.075000,830.000000
1.845700,75.235000,831.000000
1.845700,75.396000,831.000000
1.845700,75.559000,833.000000
1.845700,75.716000,835.000000
1.845700,75.887000,838.000000
1.845700,76.047000,839.000000
1.845700,76.209000,841.000000
1.845700,76.366000,844.000000
1.845700,76.518000,846.000000
1.845700,76.671000,847.000000
1.845700,76.835000,849.000000
1.845700,76.991000,851.000000
1.845700,77.153000,854.000000
1.845700,77.313000,855.000000
1.845700,77.479000,858.000000
1.845700,77.635000,861.000000
1.845700,77.800000,862.000000
1.845700,77.967000,865.000000
1.845700,78.127000,869.000000
1.845700,78.287000,871.000000
1.845700,78.441000,876.000000
1.845700,78.589000,876.000000
1.845700,78.754000,879.000000
1.845700,78.912000,882.000000
1.845700,79.072000,884.000000
1.845700,79.233000,887.000000
1.845700,79.393000,892.000000
1.845700,79.557000,894.000000
1.845700,79.715000,897.000000
1.845700,79.884000,901.000000
1.845700,80.044000,904.000000
1.845700,80.206000,907.000000
1.845700,80.363000,911.000000
1.845700,80.513000,915.000000
1.845700,80.668000,919.000000
1.845700,80.833000,923.000000
1.845700,80.990000,925.000000
1.845700,81.151000,930.000000
1.845700,81.311000,932.000000
1.845700,81.477000,937.000000
1.845700,81.633000,940.000000
1.845700,81.798000,945.000000
1.845700,81.965000,949.000000
1.845700,82.125000,954.000000
1.845700,82.285000,958.000000
1.845700,82.438000,962.000000
1.845700,82.586000,965.000000
1.845700,82.750000,969.000000
1.845700,82.908000,977.000000
1.845700,83.069000,976.000000
1.845700,83.229000,980.000000
1.845700,83.388000,1005.000000
1.845700,83.552000,1006.000000
1.845700,83.709000,1005.000000
1.845700,83.880000,1006.000000
1.845700,84.040000,1005.000000
1.845700,84.202000,1004.000000
1.845700,84.358000,771.000000
1.845700,84.506000,765.000000
1.845700,84.662000,765.000000
1.845700,84.827000,765.000000
1.845700,84.984000,765.000000
1.845700,85.145000,766.000000
1.845700,85.304000,766.000000
1.845700,85.468000,766.000000
1.845700,85.624000,766.000000
1.845700,85.789000,765.000000
1.845700,85.955000,766.000000
1.845700,86.117000,765.000000
1.845700,86.277000,765.000000
1.845700,86.427000,765.000000
1.845700,86.575000,766.000000
1.845700,86.740000,766.000000
1.845700,86.899000,766.000000
1.845700,87.061000,766.000000
2.724610,86.308000,765.000000
2.724610,86.150000,767.000000
2.724610,85.991000,766.000000
2.724610,85.833000,765.000000
2.724610,85.676000,765.000000
2.724610,85.515000,766.000000
2.724610,85.354000,765.000000
2.724610,85.194000,767.000000
2.724610,85.039000,766.000000
2.724610,84.877000,765.000000
2.724610,84.713000,766.000000
2.724610,84.548000,765.000000
2.724610,84.389000,770.000000
2.724610,84.232000,775.000000
2.724610,84.074000,992.000000
2.724610,83.916000,993.000000
2.724610,83.759000,993.000000
2.724610,83.600000,993.000000
2.724610,83.438000,994.000000
2.724610,83.275000,993.000000
2.724610,83.119000,983.000000
2.724610,82.960000,984.000000
2.724610,82.796000,996.000000
2.724610,82.631000,991.000000
2.724610,82.469000,960.000000
2.724610,82.312000,957.000000
2.724610,82.154000,952.000000
2.724610,81.995000,948.000000
2.724610,81.837000,945.000000
2.724610,81.679000,941.000000
2.724610,81.519000,935.000000
2.724610,81.357000,930.000000
2.724610,81.197000,927.000000
2.724610,81.041000,925.000000
2.724610,80.879000,922.000000
2.724610,80.714000,916.000000
2.724610,80.551000,913.000000
2.724610,80.391000,910.000000
2.724610,80.234000,906.000000
2.724610,80.076000,902.000000
2.724610,79.917000,898.000000
2.724610,79.759000,896.000000
2.724610,79.600000,892.000000
2.724610,79.439000,888.000000
2.724610,79.276000,885.000000
2.724610,79.121000,883.000000
2.724610,78.961000,879.000000
2.724610,78.798000,877.000000
2.724610,78.634000,874.000000
2.724610,78.472000,871.000000
2.724610,78.315000,868.000000
2.724610,78.158000,865.000000
2.724610,77.998000,863.000000
2.724610,77.839000,860.000000
2.724610,77.681000,858.000000
2.724610,77.520000,855.000000
2.724610,77.359000,853.000000
2.724610,77.199000,850.000000
2.724610,77.042000,848.000000
2.724610,76.882000,847.000000
2.724610,76.719000,844.000000
2.724610,76.555000,842.000000
2.724610,76.396000,840.000000
2.724610,76.238000,839.000000
2.724610,76.080000,836.000000
2.724610,75.920000,834.000000
2.724610,75.762000,832.000000
2.724610,75.603000,831.000000
2.724610,75.442000,829.000000
2.724610,75.279000,826.000000
2.724610,75.123000,824.000000
2.724610,74.964000,824.000000
2.724610,74.801000,822.000000
2.724610,74.638000,820.000000
2.724610,74.477000,820.000000
2.724610,74.320000,818.000000
2.724610,74.162000,817.000000
2.724610,74.002000,815.000000
2.724610,73.843000,813.000000
2.724610,73.684000,812.000000
2.724610,73.523000,812.000000
2.724610,73.362000,811.000000
2.724610,73.202000,811.000000
2.724610,73.048000,808.000000
2.724610,72.887000,806.000000
2.724610,72.723000,806.000000
2.724610,72.559000,805.000000
2.724610,72.402000,805.000000
2.724610,72.244000,803.000000
2.724610,72.085000,803.000000
2.724610,71.925000,803.000000
2.724610,71.767000,801.000000
2.724610,71.607000,801.000000
2.724610,71.446000,801.000000
2.724610,71.284000,799.000000
2.724610,71.129000,798.000000
2.724610,70.971000,797.000000
2.724610,70.808000,798.000000
2.724610,70.645000,797.000000
2.724610,70.482000,797.000000
2.724610,70.324000,797.000000
2.724610,70.166000,796.000000
2.724610,70.007000,795.000000
2.724610,69.848000,796.000000
2.724610,69.690000,795.000000
2.724610,69.529000,795.000000
2.724610,69.368000,795.000000
2.724610,69.208000,795.000000
2.724610,69.054000,795.000000
2.724610,68.893000,795.000000
2.724610,68.729000,795.000000
2.724610,68.566000,795.000000
2.724610,68.406000,796.000000
2.724610,68.248000,796.000000
2.724610,68.090000,796.000000
2.724610,67.930000,796.000000
2.724610,67.771000,796.000000
2.724610,67.610000,796.000000
2.724610,67.449000,797.000000
2.724610,67.286000,798.000000
2.724610,67.132000,799.000000
2.724610,66.975000,798.000000
2.724610,66.812000,799.000000
2.724610,66.649000,800.000000
2.724610,66.487000,800.000000
2.724610,66.330000,801.000000
2.724610,66.172000,800.000000
2.724610,66.012000,802.000000
2.724610,65.852000,802.000000
2.724610,65.693000,804.000000
2.724610,65.533000,805.000000
2.724610,65.372000,806.000000
2.724610,65.212000,807.000000
2.724610,65.056000,808.000000
2.724610,64.896000,809.000000
2.724610,64.732000,811.000000
2.724610,64.569000,812.000000
2.724610,64.410000,813.000000
2.724610,64.253000,815.000000
2.724610,64.094000,817.000000
2.724610,63.933000,818.000000
2.724610,63.774000,818.000000
2.724610,63.614000,820.000000
2.724610,63.453000,821.000000
2.724610,63.290000,824.000000
2.724610,63.134000,825.000000
2.724610,62.978000,827.000000
2.724610,62.816000,828.000000
2.724610,62.653000,830.000000
2.724610,62.490000,832.000000
2.724610,62.333000,833.000000
2.724610,62.175000,836.000000
2.724610,62.015000,837.000000
2.724610,61.854000,840.000000
2.724610,61.696000,841.000000
2.724610,61.535000,844.000000
2.724610,61.373000,845.000000
2.724610,61.213000,849.000000
2.724610,61.058000,850.000000
2.724610,60.897000,852.000000
2.724610,60.734000,854.000000
2.724610,60.573000,857.000000
2.724610,60.414000,860.000000
2.724610,60.257000,862.000000
2.724610,60.097000,864.000000
2.724610,59.936000,867.000000
2.724610,59.777000,870.000000
2.724610,59.617000,873.000000
2.724610,59.456000,876.000000
2.724610,59.293000,879.000000
2.724610,59.139000,882.000000
2.724610,58.981000,885.000000
2.724610,58.819000,888.000000
2.724610,58.656000,890.000000
2.724610,58.495000,893.000000
2.724610,58.339000,896.000000
2.724610,58.180000,900.000000
2.724610,58.020000,902.000000
2.724610,57.859000,905.000000
2.724610,57.700000,908.000000
2.724610,57.539000,913.000000
2.724610,57.379000,915.000000
2.724610,57.219000,918.000000
2.724610,57.064000,920.000000
2.724610,56.903000,924.000000
2.724610,56.741000,927.000000
2.724610,56.578000,928.000000
2.724610,56.419000,932.000000
2.724610,56.261000,934.000000
2.724610,56.104000,938.000000
2.724610,55.944000,952.000000
2.724610,55.787000,967.000000
2.724610,55.627000,1136.000000
2.724610,55.465000,1144.000000
2.724610,55.302000,1145.000000
2.724610,55.147000,1150.000000
2.724610,54.988000,1153.000000
2.724610,54.825000,1151.000000
2.724610,54.664000,1153.000000
2.724610,54.501000,1152.000000
2.724610,54.343000,1154.000000
2.724610,54.185000,1153.000000
2.724610,54.025000,1152.000000
2.724610,53.864000,1153.000000
2.724610,53.706000,1153.000000
2.724610,53.545000,1153.000000
2.724610,53.384000,1155.000000
2.724610,53.223000,1153.000000
2.724610,53.068000,1155.000000
2.724610,52.908000,1154.000000
2.724610,52.747000,1155.000000
2.724610,52.584000,1154.000000
2.724610,52.425000,1154.000000
2.724610,52.267000,1155.000000
2.724610,52.108000,1156.000000
2.724610,51.947000,1155.000000
2.724610,51.787000,1154.000000
2.724610,51.627000,1154.000000
2.724610,51.467000,1154.000000
2.724610,51.304000,1155.000000
2.724610,51.149000,1152.000000
2.724610,50.991000,1153.000000
2.724610,50.829000,1153.000000
2.724610,50.667000,1154.000000
2.724610,50.504000,1154.000000
2.724610,50.347000,1153.000000
2.724610,50.188000,1153.000000
2.724610,50.028000,1155.000000
2.724610,49.866000,1155.000000
2.724610,49.708000,1155.000000
2.724610,49.546000,1154.000000
2.724610,49.385000,1154.000000
2.724610,49.225000,1154.000000
2.724610,49.070000,1151.000000
2.724610,48.913000,1151.000000
2.724610,48.749000,1152.000000
2.724610,48.586000,1154.000000
2.724610,48.427000,1154.000000
2.724610,48.269000,1153.000000
2.724610,48.109000,1155.000000
2.724610,47.948000,1155.000000
2.724610,47.789000,1154.000000
2.724610,47.630000,1154.000000
2.724610,47.468000,1153.000000
2.724610,47.306000,1154.000000
2.724610,47.150000,1153.000000
2.724610,46.993000,1154.000000
2.724610,46.832000,1153.000000
2.724610,46.671000,1153.000000
2.724610,46.510000,1154.000000
2.724610,46.352000,1154.000000
2.724610,46.193000,1155.000000
2.724610,46.032000,1154.000000
2.724610,45.871000,1154.000000
2.724610,45.713000,1154.000000
2.724610,45.553000,1153.000000
2.724610,45.392000,1154.000000
2.724610,45.231000,1154.000000
2.724610,45.077000,1154.000000
2.724610,44.917000,1154.000000
2.724610,44.754000,1153.000000
2.724610,44.593000,1153.000000
2.724610,44.434000,1154.000000
2.724610,44.276000,1152.000000
2.724610,44.117000,1152.000000
2.724610,43.955000,1152.000000
2.724610,43.796000,1153.000000
2.724610,43.636000,1152.000000
2.724610,43.476000,1154.000000
2.724610,43.313000,1154.000000
2.724610,43.159000,1152.000000
2.724610,43.001000,1150.000000
2.724610,42.841000,1153.000000
2.724610,42.677000,1152.000000
2.724610,42.514000,1151.000000
2.724610,42.357000,1152.000000
2.724610,42.199000,1153.000000
2.724610,42.039000,1153.000000
2.724610,41.878000,1152.000000
2.724610,41.719000,1153.000000
2.724610,41.559000,1152.000000
2.724610,41.397000,1150.000000
2.724610,41.238000,1150.000000
2.724610,41.083000,1151.000000
2.724610,40.924000,1150.000000
2.724610,40.763000,1149.000000
2.724610,40.599000,1150.000000
2.724610,40.439000,1149.000000
2.724610,40.281000,1151.000000
2.724610,40.122000,1148.000000
