X,Y,Z
83.307,28.39835904,0.479234942
83.469,28.36833328,0.478728244
83.631,28.36833328,0.478728244
83.789,28.39835904,0.479234942
83.947,28.45841055,0.480248338
84.106,28.39835904,0.479234942
84.263,35.69461749,0.60236255
84.42,35.87477202,0.605402737
84.58,35.93482353,0.606416133
84.744,35.96484929,0.606922831
84.908,35.90479778,0.605909435
85.07,35.96484929,0.606922831
85.225,35.96484929,0.606922831
85.386,35.96484929,0.606922831
85.547,35.93482353,0.606416133
85.707,35.87477202,0.605402737
85.865,35.93482353,0.606416133
86.024,35.93482353,0.606416133
86.182,35.93482353,0.606416133
5.991,35.98132279,1.159486952
6.149,35.98132279,1.159486952
6.305,35.98132279,1.159486952
6.46,35.98132279,1.159486952
6.616,35.98132279,1.159486952
6.779,35.98132279,1.159486952
6.94,35.95130834,1.158519746
7.103,35.98132279,1.159486952
7.263,35.95130834,1.158519746
7.423,35.98132279,1.159486952
7.589,35.98132279,1.159486952
7.749,35.98132279,1.159486952
7.916,35.98132279,1.159486952
8.075,36.01133724,1.160454159
8.236,35.98132279,1.159486952
8.386,36.01133724,1.160454159
8.539,36.01133724,1.160454159
8.698,35.98132279,1.159486952
8.863,35.98132279,1.159486952
9.022,35.95130834,1.158519746
9.185,35.86126499,1.155618127
9.345,28.89791257,0.931226258
9.512,28.83788367,0.929291845
9.673,28.77785477,0.927357432
9.834,28.80786922,0.928324639
10.003,28.80786922,0.928324639
10.163,28.80786922,0.928324639
10.318,28.80786922,0.928324639
10.465,28.83788367,0.929291845
10.619,28.80786922,0.928324639
10.784,28.80786922,0.928324639
10.944,28.83788367,0.929291845
11.106,28.77785477,0.927357432
11.267,28.14755131,0.907046099
11.428,28.05750796,0.90414448
11.597,30.03846167,0.967980098
11.757,30.18853392,0.97281613
11.925,30.27857727,0.975717749
12.086,30.45866397,0.981520987
12.247,30.57872177,0.985389812
12.402,30.72879402,0.990225844
12.55,30.84885182,0.994094669
12.703,30.96890963,0.997963495
12.866,31.05895298,1.000865114
13.025,31.20902523,1.005701145
13.187,31.26905413,1.007635558
13.351,31.41912638,1.01247159
13.52,31.53918418,1.016340415
13.678,31.62922753,1.019242034
13.841,31.74928533,1.023110859
14.01,31.86934313,1.026979685
14.17,32.01941538,1.031815716
14.33,32.07944428,1.033750129
14.477,32.16948763,1.036651748
14.622,32.22951653,1.038586161
14.786,32.31955988,1.04148778
14.946,32.43961768,1.045356605
15.108,32.52966103,1.048258224
15.272,32.61970438,1.051159843
15.435,32.70974773,1.054061462
15.599,32.79979108,1.056963081
15.759,32.88983443,1.0598647
15.931,32.94986333,1.061799113
16.091,33.00989223,1.063733525
16.253,33.09993558,1.066635144
16.409,33.18997893,1.069536763
16.555,33.25000783,1.071471176
16.709,33.31003673,1.073405589
16.872,33.43009453,1.077274414
17.031,33.49012343,1.079208827
17.197,33.49012343,1.079208827
17.359,33.61018124,1.083077652
17.521,33.70022459,1.085979271
17.678,33.73023904,1.086946477
17.844,33.79026794,1.08888089
18.012,33.88031129,1.091782509
18.174,33.91032574,1.092749715
18.335,33.97035464,1.094684128
18.49,34.03038354,1.096618541
18.634,34.09041244,1.098552953
18.794,34.09041244,1.098552953
18.952,34.18045579,1.101454572
19.114,34.24048469,1.103388985
19.277,34.24048469,1.103388985
19.437,34.30051359,1.105323398
19.6,34.33052804,1.106290604
19.759,34.39055694,1.108225017
19.931,34.42057139,1.109192223
20.089,34.51061474,1.112093842
20.251,34.54062919,1.113061048
20.41,34.60065809,1.114995461
20.554,34.57064364,1.114028255
20.707,34.60065809,1.114995461
20.869,34.66068699,1.116929874
21.029,34.66068699,1.116929874
21.193,34.72071589,1.118864286
21.356,34.75073034,1.119831493
21.521,34.78074479,1.120798699
21.679,34.84077369,1.122733112
21.844,34.84077369,1.122733112
22.012,34.84077369,1.122733112
22.175,34.87078814,1.123700318
22.334,34.93081704,1.125634731
22.483,34.90080259,1.124667524
22.628,34.93081704,1.125634731
22.791,34.93081704,1.125634731
22.946,34.96083149,1.126601937
23.109,34.93081704,1.125634731
23.274,35.02086039,1.12853635
23.437,34.96083149,1.126601937
23.601,34.99084594,1.127569143
23.761,34.99084594,1.127569143
23.932,34.99084594,1.127569143
24.091,35.02086039,1.12853635
24.254,35.02086039,1.12853635
24.41,35.02086039,1.12853635
24.554,35.05087484,1.129503556
24.708,35.05087484,1.129503556
24.871,35.08088929,1.130470762
25.027,35.05087484,1.129503556
25.191,35.02086039,1.12853635
25.356,35.05087484,1.129503556
25.52,35.05087484,1.129503556
25.678,35.08088929,1.130470762
25.844,35.08088929,1.130470762
26.011,35.02086039,1.12853635
26.172,35.02086039,1.12853635
26.333,34.99084594,1.127569143
26.482,34.96083149,1.126601937
26.626,34.96083149,1.126601937
26.788,34.96083149,1.126601937
26.946,34.96083149,1.126601937
27.108,34.90080259,1.124667524
27.273,34.93081704,1.125634731
27.437,34.90080259,1.124667524
27.6,34.90080259,1.124667524
27.758,34.87078814,1.123700318
27.928,34.84077369,1.122733112
28.089,34.84077369,1.122733112
28.252,34.78074479,1.120798699
28.406,34.78074479,1.120798699
28.548,34.72071589,1.118864286
28.701,34.72071589,1.118864286
28.865,34.69070144,1.11789708
29.025,34.66068699,1.116929874
29.191,34.60065809,1.114995461
29.353,34.60065809,1.114995461
29.518,34.54062919,1.113061048
29.675,34.48060029,1.111126636
29.839,34.45058584,1.110159429
30.007,34.42057139,1.109192223
30.169,34.39055694,1.108225017
30.328,34.33052804,1.106290604
30.477,34.27049914,1.104356191
30.622,34.24048469,1.103388985
30.786,34.18045579,1.101454572
30.944,34.12042689,1.09952016
31.107,34.09041244,1.098552953
31.271,34.09041244,1.098552953
31.431,34.00036909,1.095651334
31.594,33.97035464,1.094684128
31.753,33.91032574,1.092749715
31.924,33.85029684,1.090815303
32.085,33.79026794,1.08888089
32.248,33.70022459,1.085979271
32.403,33.67021014,1.085012065
32.547,33.61018124,1.083077652
32.7,33.55015233,1.081143239
32.864,33.49012343,1.079208827
33.021,33.40008008,1.076307208
33.187,33.34005118,1.074372795
33.35,33.25000783,1.071471176
33.516,33.18997893,1.069536763
33.673,33.09993558,1.066635144
33.838,33.03990668,1.064700732
34.004,32.91984888,1.060831906
34.164,32.79979108,1.056963081
34.325,32.70974773,1.054061462
34.474,32.67973328,1.053094256
34.619,32.55967548,1.04922543
34.783,32.49964658,1.047291018
34.94,32.40960323,1.044389399
35.104,32.28954543,1.040520573
35.269,32.22951653,1.038586161
35.428,32.16948763,1.036651748
35.593,32.01941538,1.031815716
35.752,31.92937203,1.028914097
35.922,31.83932868,1.026012478
36.084,31.74928533,1.023110859
36.246,31.68925643,1.021176447
36.402,31.59921308,1.018274828
36.545,31.47915528,1.014406002
36.697,31.41912638,1.01247159
36.862,31.32908303,1.009569971
37.019,31.26905413,1.007635558
37.185,31.14899633,1.003766733
37.348,31.05895298,1.000865114
37.513,30.96890963,0.997963495
37.671,30.90888073,0.996029082
37.836,30.84885182,0.994094669
38.001,30.75880847,0.99119305
38.16,30.69877957,0.989258638
38.32,30.48867842,0.982488193
38.466,30.09849057,0.969914511
38.614,25.80642421,0.831604005
38.776,25.53629416,0.822899148
38.935,25.2661641,0.814194291
39.099,25.05606295,0.807423847
39.264,25.0860774,0.808391053
39.426,24.99603405,0.805489434
39.59,24.99603405,0.805489434
39.749,24.93600515,0.803555022
39.919,24.9660196,0.804522228
40.079,25.0260485,0.806456641
40.242,24.99603405,0.805489434
40.397,24.99603405,0.805489434
40.541,24.99603405,0.805489434
40.698,24.99603405,0.805489434
40.86,25.0260485,0.806456641
41.019,24.99603405,0.805489434
41.185,24.9660196,0.804522228
41.346,24.99603405,0.805489434
41.511,24.93600515,0.803555022
41.667,24.9660196,0.804522228
41.833,24.93600515,0.803555022
41.999,24.93600515,0.803555022
42.16,24.93600515,0.803555022
42.32,24.93600515,0.803555022
42.47,24.93600515,0.803555022
42.617,24.93600515,0.803555022
42.78,24.9660196,0.804522228
42.939,24.93600515,0.803555022
43.102,24.93600515,0.803555022
43.262,24.99603405,0.805489434
43.422,24.93600515,0.803555022
43.586,24.9059907,0.802587815
43.745,24.93600515,0.803555022
43.915,24.93600515,0.803555022
44.075,24.93600515,0.803555022
44.238,24.9059907,0.802587815
44.398,24.9059907,0.802587815
44.545,24.87597625,0.801620609
44.698,24.9059907,0.802587815
44.862,24.93600515,0.803555022
45.02,24.93600515,0.803555022
45.182,24.93600515,0.803555022
45.34,24.9059907,0.802587815
45.504,24.9059907,0.802587815
45.662,24.9059907,0.802587815
45.827,24.93600515,0.803555022
45.995,24.87597625,0.801620609
46.157,24.9660196,0.804522228
46.318,24.9660196,0.804522228
46.471,24.9059907,0.802587815
46.617,24.93600515,0.803555022
46.781,24.9660196,0.804522228
46.939,24.99603405,0.805489434
47.1,24.9660196,0.804522228
47.26,24.9059907,0.802587815
47.42,24.9059907,0.802587815
47.584,24.93600515,0.803555022
47.743,24.87597625,0.801620609
47.914,24.9059907,0.802587815
48.073,24.9059907,0.802587815
48.236,24.9059907,0.802587815
48.394,24.9059907,0.802587815
48.544,24.9059907,0.802587815
48.697,24.93600515,0.803555022
48.861,24.93600515,0.803555022
49.018,24.93600515,0.803555022
49.179,24.9059907,0.802587815
49.339,24.93600515,0.803555022
49.505,24.93600515,0.803555022
49.661,24.93600515,0.803555022
49.827,24.9059907,0.802587815
49.994,24.9059907,0.802587815
50.155,24.9059907,0.802587815
50.315,24.87597625,0.801620609
50.469,24.9059907,0.802587815
50.615,24.87597625,0.801620609
50.778,24.8459618,0.800653403
50.936,24.9059907,0.802587815
51.098,24.87597625,0.801620609
51.259,24.81594735,0.799686196
51.419,24.9059907,0.802587815
51.584,24.8459618,0.800653403
51.743,24.87597625,0.801620609
51.913,24.93600515,0.803555022
52.072,24.9059907,0.802587815
52.235,24.93600515,0.803555022
52.392,24.87597625,0.801620609
52.538,24.9059907,0.802587815
52.694,24.93600515,0.803555022
52.858,24.9059907,0.802587815
53.017,24.87597625,0.801620609
53.178,24.9059907,0.802587815
53.338,24.9059907,0.802587815
53.504,24.87597625,0.801620609
53.66,24.9059907,0.802587815
53.826,24.93600515,0.803555022
53.993,24.93600515,0.803555022
54.153,24.8459618,0.800653403
54.314,24.9059907,0.802587815
54.469,24.9059907,0.802587815
54.616,24.9059907,0.802587815
54.779,24.9660196,0.804522228
54.938,24.9059907,0.802587815
55.098,24.9660196,0.804522228
55.258,25.0260485,0.806456641
55.418,25.0860774,0.808391053
55.581,25.326193,0.816128704
55.739,25.92648201,0.835472831
55.908,30.00844722,0.967012892
56.066,30.42864952,0.980553781
56.228,30.81883737,0.993127463
56.386,30.84885182,0.994094669
56.537,30.96890963,0.997963495
56.689,30.99892408,0.998930701
56.855,31.08896743,1.00183232
57.011,31.17901078,1.004733939
57.172,31.23903968,1.006668352
57.331,31.35909748,1.010537177
57.498,31.41912638,1.01247159
57.655,31.44914083,1.013438796
57.82,31.56919863,1.017307621
57.986,31.68925643,1.021176447
58.147,31.74928533,1.023110859
58.308,31.83932868,1.026012478
58.463,31.89935758,1.027946891
58.611,32.01941538,1.031815716
58.775,32.07944428,1.033750129
58.933,32.19950208,1.037618954
59.091,32.25953098,1.039553367
59.251,32.37958878,1.043422192
59.411,32.46963213,1.046323811
59.575,32.52966103,1.048258224
59.733,32.61970438,1.051159843
59.904,32.70974773,1.054061462
60.063,32.79979108,1.056963081
60.225,32.88983443,1.0598647
60.383,32.94986333,1.061799113
60.535,33.03990668,1.064700732
60.687,33.09993558,1.066635144
60.852,33.15996448,1.068569557
61.008,33.21999338,1.07050397
61.169,33.28002228,1.072438382
61.33,33.34005118,1.074372795
61.496,33.43009453,1.077274414
61.651,33.49012343,1.079208827
61.817,33.55015233,1.081143239
61.983,33.64019569,1.084044858
62.144,33.70022459,1.085979271
62.304,33.73023904,1.086946477
62.458,33.79026794,1.08888089
62.608,33.85029684,1.090815303
62.771,33.91032574,1.092749715
62.927,33.94034019,1.093716922
63.087,34.00036909,1.095651334
63.247,34.03038354,1.096618541
63.408,34.06039799,1.097585747
63.573,34.15044134,1.100487366
63.731,34.24048469,1.103388985
63.902,34.21047024,1.102421779
64.062,34.30051359,1.105323398
64.224,34.33052804,1.106290604
64.381,34.39055694,1.108225017
64.532,34.39055694,1.108225017
64.685,34.42057139,1.109192223
64.85,34.48060029,1.111126636
65.006,34.51061474,1.112093842
65.167,34.57064364,1.114028255
65.327,34.57064364,1.114028255
65.494,34.63067254,1.115962667
65.65,34.66068699,1.116929874
65.815,34.69070144,1.11789708
65.981,34.69070144,1.11789708
66.141,34.69070144,1.11789708
66.301,34.75073034,1.119831493
66.456,34.75073034,1.119831493
66.604,34.75073034,1.119831493
66.77,34.81075924,1.121765905
66.926,34.81075924,1.121765905
67.085,34.81075924,1.121765905
67.246,34.87078814,1.123700318
67.407,34.87078814,1.123700318
67.571,34.87078814,1.123700318
67.729,34.90080259,1.124667524
67.9,34.90080259,1.124667524
68.059,34.93081704,1.125634731
68.221,34.90080259,1.124667524
68.378,34.93081704,1.125634731
68.529,34.90080259,1.124667524
68.68,34.93081704,1.125634731
68.845,34.93081704,1.125634731
69.003,34.93081704,1.125634731
69.164,34.93081704,1.125634731
69.323,34.96083149,1.126601937
69.49,34.93081704,1.125634731
69.646,34.90080259,1.124667524
69.811,34.93081704,1.125634731
69.977,34.90080259,1.124667524
70.137,34.90080259,1.124667524
70.297,34.90080259,1.124667524
70.451,34.87078814,1.123700318
70.599,34.84077369,1.122733112
70.764,34.90080259,1.124667524
70.921,34.84077369,1.122733112
71.08,34.84077369,1.122733112
71.24,34.81075924,1.121765905
71.4,34.81075924,1.121765905
71.563,34.81075924,1.121765905
71.721,34.78074479,1.120798699
71.892,34.72071589,1.118864286
72.052,34.75073034,1.119831493
72.214,34.69070144,1.11789708
72.371,34.66068699,1.116929874
72.52,34.63067254,1.115962667
72.674,34.63067254,1.115962667
72.839,34.57064364,1.114028255
72.998,34.54062919,1.113061048
73.157,34.48060029,1.111126636
73.316,34.48060029,1.111126636
73.482,34.42057139,1.109192223
73.638,34.45058584,1.110159429
73.803,34.39055694,1.108225017
73.97,34.39055694,1.108225017
74.13,34.30051359,1.105323398
74.29,34.24048469,1.103388985
74.444,34.21047024,1.102421779
74.591,34.15044134,1.100487366
74.756,34.12042689,1.09952016
74.914,34.09041244,1.098552953
75.075,34.00036909,1.095651334
75.235,33.97035464,1.094684128
75.396,33.97035464,1.094684128
75.559,33.91032574,1.092749715
75.716,33.85029684,1.090815303
75.887,33.76025349,1.087913684
76.047,33.73023904,1.086946477
76.209,33.67021014,1.085012065
76.366,33.58016679,1.082110446
76.518,33.52013788,1.080176033
76.671,33.49012343,1.079208827
76.835,33.43009453,1.077274414
76.991,33.37006563,1.075340001
77.153,33.28002228,1.072438382
77.313,33.25000783,1.071471176
77.479,33.15996448,1.068569557
77.635,33.06992113,1.065667938
77.8,33.03990668,1.064700732
77.967,32.94986333,1.061799113
78.127,32.82980553,1.057930287
78.287,32.76977663,1.055995875
78.441,32.61970438,1.051159843
78.589,32.61970438,1.051159843
78.754,32.52966103,1.048258224
78.912,32.43961768,1.045356605
79.072,32.37958878,1.043422192
79.233,32.28954543,1.040520573
79.393,32.13947318,1.035684542
79.557,32.07944428,1.033750129
79.715,31.98940093,1.03084851
79.884,31.86934313,1.026979685
80.044,31.77929978,1.024078066
80.206,31.68925643,1.021176447
80.363,31.56919863,1.017307621
80.513,31.44914083,1.013438796
80.668,31.32908303,1.009569971
80.833,31.20902523,1.005701145
80.99,31.14899633,1.003766733
81.151,30.99892408,0.998930701
81.311,30.93889518,0.996996288
81.477,30.78882292,0.992160257
81.633,30.69877957,0.989258638
81.798,30.54870732,0.984422606
81.965,30.42864952,0.980553781
82.125,30.27857727,0.975717749
82.285,30.15851947,0.971848924
82.438,30.03846167,0.967980098
82.586,29.94841832,0.965078479
82.75,29.82836052,0.961209654
82.908,29.58824492,0.953472003
83.069,29.61825937,0.95443921
83.229,29.49820157,0.950570384
83.388,28.74784032,0.926390226
83.552,28.71782587,0.92542302
83.709,28.74784032,0.926390226
83.88,28.71782587,0.92542302
84.04,28.74784032,0.926390226
84.202,28.77785477,0.927357432
84.358,35.77122164,1.152716508
84.506,35.95130834,1.158519746
84.662,35.95130834,1.158519746
84.827,35.95130834,1.158519746
84.984,35.95130834,1.158519746
85.145,35.92129389,1.15755254
85.304,35.92129389,1.15755254
85.468,35.92129389,1.15755254
85.624,35.92129389,1.15755254
85.789,35.95130834,1.158519746
85.955,35.92129389,1.15755254
86.117,35.95130834,1.158519746
86.277,35.95130834,1.158519746
86.427,35.95130834,1.158519746
86.575,35.92129389,1.15755254
86.74,35.92129389,1.15755254
86.899,35.92129389,1.15755254
87.061,35.92129389,1.15755254
4.967,35.98929986,1.712705314
5.122,35.95930378,1.711277822
5.273,35.95930378,1.711277822
5.431,36.01929594,1.714132807
5.591,35.98929986,1.712705314
5.751,35.98929986,1.712705314
5.91,35.95930378,1.711277822
6.072,35.95930378,1.711277822
6.232,35.95930378,1.711277822
6.393,35.95930378,1.711277822
6.559,35.98929986,1.712705314
6.727,35.95930378,1.711277822
6.887,35.95930378,1.711277822
7.044,35.98929986,1.712705314
7.196,35.98929986,1.712705314
7.349,35.95930378,1.711277822
7.508,35.95930378,1.711277822
7.667,35.95930378,1.711277822
7.827,35.95930378,1.711277822
7.986,35.95930378,1.711277822
8.149,35.95930378,1.711277822
8.31,35.98929986,1.712705314
8.472,35.98929986,1.712705314
8.638,35.98929986,1.712705314
8.804,36.01929594,1.714132807
8.962,35.9293077,1.70985033
9.118,35.86931553,1.706995345
9.267,29.2101852,1.390092045
9.426,29.18018912,1.388664552
9.587,29.15019304,1.38723706
9.746,29.15019304,1.38723706
9.904,29.12019695,1.385809567
10.065,29.12019695,1.385809567
10.227,29.15019304,1.38723706
10.387,29.12019695,1.385809567
10.546,29.18018912,1.388664552
10.717,29.12019695,1.385809567
10.879,29.12019695,1.385809567
11.037,29.15019304,1.38723706
11.191,28.28030664,1.345839782
11.343,28.10033015,1.337274828
11.504,30.20005593,1.437199292
11.665,30.29004417,1.441481769
11.824,30.4100285,1.447191738
11.984,30.56000892,1.4543292
12.146,30.67999325,1.460039169
12.308,30.79997758,1.465749139
12.467,30.94995799,1.4728866
12.632,31.06994232,1.47859657
12.798,31.18992665,1.484306539
12.958,31.2799149,1.488589016
13.114,31.39989923,1.494298986
13.266,31.51988356,1.500008955
13.423,31.63986789,1.505718924
13.583,31.75985222,1.511428894
13.744,31.84984047,1.515711371
13.902,31.90983263,1.518566355
14.065,32.05981304,1.525703817
14.226,32.11980521,1.528558802
14.386,32.26978562,1.535696264
14.547,32.35977387,1.539978741
14.714,32.4797582,1.54568871
14.878,32.53975037,1.548543695
15.035,32.6597347,1.554253664
15.187,32.71972686,1.557108649
15.34,32.77971903,1.559963633
15.502,32.86970727,1.56424611
15.662,32.95969552,1.568528588
15.82,33.04968377,1.572811065
15.98,33.13967202,1.577093542
16.143,33.22966026,1.581376019
16.304,33.25965635,1.582803511
16.464,33.3496446,1.587085988
16.631,33.43963284,1.591368465
16.792,33.49962501,1.59422345
16.953,33.55961717,1.597078434
17.109,33.64960542,1.601360911
17.26,33.70959759,1.604215896
17.419,33.76958975,1.607070881
17.579,33.859578,1.611353358
17.739,33.88957408,1.61278085
17.898,33.91957016,1.614208343
18.059,33.97956233,1.617063327
18.22,34.03955449,1.619918312
18.381,34.09954666,1.622773297
18.541,34.15953882,1.625628281
18.709,34.24952707,1.629910758
18.87,34.27952315,1.631338251
19.028,34.30951924,1.632765743
19.18,34.3695114,1.635620728
19.336,34.45949965,1.639903205
19.498,34.42950357,1.638475712
19.659,34.51949182,1.642758189
19.818,34.51949182,1.642758189
19.978,34.57948398,1.645613174
20.14,34.60948006,1.647040666
20.3,34.69946831,1.651323143
20.46,34.69946831,1.651323143
20.627,34.72946439,1.652750636
20.792,34.75946048,1.654178128
20.952,34.81945264,1.657033113
21.106,34.84944872,1.658460605
21.257,34.84944872,1.658460605
21.415,34.87944481,1.659888098
21.575,34.90944089,1.66131559
21.736,34.90944089,1.66131559
21.894,34.93943697,1.662743082
22.056,34.96943305,1.664170575
22.218,34.96943305,1.664170575
22.378,34.99942914,1.665598067
22.536,35.0594213,1.668453052
22.706,35.0594213,1.668453052
22.868,35.0594213,1.668453052
23.027,35.11941347,1.671308036
23.18,35.11941347,1.671308036
23.335,35.11941347,1.671308036
23.497,35.11941347,1.671308036
23.656,35.11941347,1.671308036
23.815,35.14940955,1.672735529
23.975,35.17940563,1.674163021
24.136,35.11941347,1.671308036
24.296,35.14940955,1.672735529
24.455,35.14940955,1.672735529
24.616,35.17940563,1.674163021
24.783,35.20940171,1.675590513
24.945,35.17940563,1.674163021
25.103,35.14940955,1.672735529
25.254,35.17940563,1.674163021
25.414,35.17940563,1.674163021
25.575,35.17940563,1.674163021
25.735,35.17940563,1.674163021
25.894,35.14940955,1.672735529
26.055,35.11941347,1.671308036
26.216,35.11941347,1.671308036
26.376,35.11941347,1.671308036
26.534,35.08941738,1.669880544
26.701,35.08941738,1.669880544
26.863,35.0594213,1.668453052
27.023,35.02942522,1.667025559
27.177,35.0594213,1.668453052
27.331,35.02942522,1.667025559
27.493,34.96943305,1.664170575
27.653,34.99942914,1.665598067
27.813,34.96943305,1.664170575
27.973,34.93943697,1.662743082
28.133,34.90944089,1.66131559
28.293,34.87944481,1.659888098
28.453,34.84944872,1.658460605
28.614,34.81945264,1.657033113
28.781,34.81945264,1.657033113
28.942,34.78945656,1.65560562
29.098,34.72946439,1.652750636
29.25,34.69946831,1.651323143
29.41,34.66947223,1.649895651
29.571,34.63947615,1.648468159
29.73,34.57948398,1.645613174
29.889,34.51949182,1.642758189
30.05,34.51949182,1.642758189
30.212,34.48949573,1.641330697
30.371,34.42950357,1.638475712
30.529,34.3695114,1.635620728
30.692,34.33951532,1.634193235
30.855,34.30951924,1.632765743
31.017,34.24952707,1.629910758
31.172,34.18953491,1.627055774
31.327,34.12954274,1.624200789
31.488,34.09954666,1.622773297
31.648,34.06955058,1.621345804
31.808,33.97956233,1.617063327
31.967,33.91957016,1.614208343
32.129,33.88957408,1.61278085
32.29,33.79958583,1.608498373
32.449,33.73959367,1.605643388
32.609,33.64960542,1.601360911
32.774,33.58961326,1.598505927
32.936,33.55961717,1.597078434
33.091,33.46962893,1.592795957
33.245,33.43963284,1.591368465
33.405,33.3496446,1.587085988
33.567,33.25965635,1.582803511
33.727,33.1696681,1.578521034
33.886,33.10967593,1.575666049
34.046,32.95969552,1.568528588
34.207,32.89970336,1.565673603
34.367,32.80971511,1.561391126
34.525,32.71972686,1.557108649
34.688,32.62973861,1.552826172
34.852,32.53975037,1.548543695
35.012,32.41976604,1.542833725
35.167,32.32977779,1.538551248
35.321,32.29978171,1.537123756
35.484,32.20979346,1.532841279
35.645,32.08980913,1.52713131
35.805,31.9698248,1.52142134
35.965,31.87983655,1.517138863
36.127,31.81984438,1.514283878
36.286,31.66986397,1.507146417
36.445,31.60987181,1.504291432
36.605,31.51988356,1.500008955
36.768,31.42989531,1.495726478
36.931,31.33990706,1.491444001
37.089,31.21992273,1.485734032
37.244,31.15993057,1.482879047
37.403,31.06994232,1.47859657
37.564,31.03994624,1.477169078
37.725,30.91996191,1.471459108
37.884,30.85996974,1.468604123
38.046,30.73998541,1.462894154
38.206,30.67999325,1.460039169
38.365,30.35003634,1.444336754
38.523,29.66012644,1.41150443
38.69,25.13071797,1.195953086
38.851,24.83075715,1.181678162
39.01,24.62078457,1.171685716
39.163,24.50080024,1.165975747
39.318,24.44080807,1.163120762
39.48,24.41081199,1.161693269
39.642,24.32082374,1.157410792
39.802,24.35081983,1.158838285
39.961,24.38081591,1.160265777
40.122,24.44080807,1.163120762
40.281,24.35081983,1.158838285
40.439,24.41081199,1.161693269
40.599,24.38081591,1.160265777
40.763,24.41081199,1.161693269
40.924,24.38081591,1.160265777
41.083,24.35081983,1.158838285
41.238,24.38081591,1.160265777
41.397,24.38081591,1.160265777
41.559,24.32082374,1.157410792
41.719,24.29082766,1.1559833
41.878,24.32082374,1.157410792
42.039,24.29082766,1.1559833
42.199,24.29082766,1.1559833
42.357,24.32082374,1.157410792
42.514,24.35081983,1.158838285
42.677,24.32082374,1.157410792
42.841,24.29082766,1.1559833
43.001,24.38081591,1.160265777
43.159,24.32082374,1.157410792
43.313,24.26083158,1.154555808
43.476,24.26083158,1.154555808
43.636,24.32082374,1.157410792
43.796,24.29082766,1.1559833
43.955,24.32082374,1.157410792
44.117,24.32082374,1.157410792
44.276,24.32082374,1.157410792
44.434,24.26083158,1.154555808
44.593,24.29082766,1.1559833
44.754,24.29082766,1.1559833
44.917,24.26083158,1.154555808
45.077,24.26083158,1.154555808
45.231,24.26083158,1.154555808
45.392,24.26083158,1.154555808
45.553,24.29082766,1.1559833
45.713,24.26083158,1.154555808
45.871,24.26083158,1.154555808
46.032,24.26083158,1.154555808
46.193,24.2308355,1.153128315
46.352,24.26083158,1.154555808
46.51,24.26083158,1.154555808
46.671,24.29082766,1.1559833
46.832,24.29082766,1.1559833
46.993,24.26083158,1.154555808
47.15,24.29082766,1.1559833
47.306,24.26083158,1.154555808
47.468,24.29082766,1.1559833
47.63,24.26083158,1.154555808
47.789,24.26083158,1.154555808
47.948,24.2308355,1.153128315
48.109,24.2308355,1.153128315
48.269,24.29082766,1.1559833
48.427,24.26083158,1.154555808
48.586,24.26083158,1.154555808
48.749,24.32082374,1.157410792
48.913,24.35081983,1.158838285
49.07,24.35081983,1.158838285
49.225,24.26083158,1.154555808
49.385,24.26083158,1.154555808
49.546,24.26083158,1.154555808
49.708,24.2308355,1.153128315
49.866,24.2308355,1.153128315
50.028,24.2308355,1.153128315
50.188,24.29082766,1.1559833
50.347,24.29082766,1.1559833
50.504,24.26083158,1.154555808
50.667,24.26083158,1.154555808
50.829,24.29082766,1.1559833
50.991,24.29082766,1.1559833
51.149,24.32082374,1.157410792
51.304,24.2308355,1.153128315
51.467,24.26083158,1.154555808
51.627,24.26083158,1.154555808
51.787,24.26083158,1.154555808
51.947,24.2308355,1.153128315
52.108,24.20083941,1.151700823
52.267,24.2308355,1.153128315
52.425,24.26083158,1.154555808
52.584,24.26083158,1.154555808
52.747,24.2308355,1.153128315
52.908,24.26083158,1.154555808
53.068,24.2308355,1.153128315
53.223,24.29082766,1.1559833
53.384,24.2308355,1.153128315
53.545,24.29082766,1.1559833
53.706,24.29082766,1.1559833
53.864,24.29082766,1.1559833
54.025,24.32082374,1.157410792
54.185,24.29082766,1.1559833
54.343,24.26083158,1.154555808
54.501,24.32082374,1.157410792
54.664,24.29082766,1.1559833
54.825,24.35081983,1.158838285
54.988,24.29082766,1.1559833
55.147,24.38081591,1.160265777
55.302,24.53079632,1.167403239
55.465,24.5607924,1.168830731
55.627,24.80076106,1.18025067
55.787,29.87009902,1.421496876
55.944,30.32004026,1.442909261
56.104,30.73998541,1.462894154
56.261,30.85996974,1.468604123
56.419,30.91996191,1.471459108
56.578,31.03994624,1.477169078
56.741,31.06994232,1.47859657
56.903,31.15993057,1.482879047
57.064,31.2799149,1.488589016
57.219,31.33990706,1.491444001
57.379,31.42989531,1.495726478
57.539,31.48988748,1.498581463
57.7,31.63986789,1.505718924
57.859,31.72985614,1.510001401
58.02,31.81984438,1.514283878
58.18,31.87983655,1.517138863
58.339,31.99982088,1.522848833
58.495,32.08980913,1.52713131
58.656,32.17979738,1.531413787
58.819,32.23978954,1.534268771
58.981,32.32977779,1.538551248
59.139,32.41976604,1.542833725
59.293,32.50975428,1.547116202
59.456,32.59974253,1.551398679
59.617,32.68973078,1.555681156
59.777,32.77971903,1.559963633
59.936,32.86970727,1.56424611
60.097,32.95969552,1.568528588
60.257,33.01968769,1.571383572
